"";"qnumq";"sexe";"aget";"matrim";"pratique";"enf";"activite";"prof";"dipl";"vote";"habitat";"localite";"revenu";"region";"K1"
"1595";5664;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_non";"individuel";"Rurv";"rev3";"Centre";"écologie, bien être, protection de la nature"
"1596";2701;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_non";"individuel";"Rurv";"rev4";"Bretagne";"cadre de vie"
"1597";3618;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Supérieur";"ecolo_non";"individuel";"Rurv";"rev2";"Jura_Alpes";"la nature, la protection"
"1598";5612;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev3";"Centre";"nature"
"1599";1869;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"PTGV";"rev3";"Nord";"contexte, cadre de vie"
"1600";4113;"homme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"Cep";"ecolo_oui";"individuel";"Rural";"rev2";"Bretagne";"tout ce qui est à côté de chez moi, le cadre où on vit, la nature"
"1601";3719;"homme";"60ans+";"Seul";"Relig_occas";"sansEnfant";"inactif";"retraite";"prof";"ecolo_oui";"individuel";"Bourg";"rev2";"Mediterrannée";"la joie de vivre"
"1602";3674;"femme";"40-49ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"Mediterrannée";"la qualité de ce qu'entoure mon lieu principal d'habitation, la nature"
"1603";2198;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"Be";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"la nature"
"1604";1991;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"chomeur";"inactif";"Cep";"ecolo_oui";"individuel";"Ville";"rev3";"Nord";"c'est le cadre de vie géographique et culturel"
"1605";2736;"homme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"GV";"rev3";"Bretagne";"la qualité de vie, l'hygienne de vie, l'espace vert, les loisirs"
"1606";2719;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"prof";"ecolo_non";"collectif";"PTGV";"rev3";"Bretagne";"les alentours, ce qu'on respire"
"1607";2959;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"chomeur";"inactif";"prof";"ecolo_oui";"collectif";"Bourg";"rev2";"S_BassinParis";"les alentours, la nature"
"1608";4142;"homme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"inactif";"Bac";"ecolo_oui";"individuel";"Rurv";"rev2";"Bretagne";"flore, faune, humain"
"1609";338;"homme";"50-59ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"PTGV";"rev4";"Seine";"un mot mal utilisé un peu à toutes les sauces"
"1610";4565;"homme";"50-59ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"prof_interm";"Cep";"ecolo_non";"individuel";"Rurv";"rev3";"Bretagne";"dégradation de la nature"
"1611";3045;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Be";"ecolo_non";"collectif";"Bourg";"rev4";"Seine";"nature, grand air, vie au soleil, espace"
"1612";1578;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"GV";"rev4";"Nord";"équilibre entre l'homme et ce qui l'entoure, l'harmonie"
"1613";1594;"homme";"50-59ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_non";"individuel";"PGV";"rev3";"Nord";"la nature, qualité de vie"
"1614";2169;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"cadre de vie"
"1615";4971;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"chomeur";"inactif";"prof";"ecolo_oui";"individuel";"Rurv";"rev2";"S_Ouest";"la campagne, la verdure, la propreté"
"1616";1564;"femme";"30-39ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"collectif";"Ville";"rev2";"Nord";"verdure, nature, espace de vie"
"1617";3743;"homme";"20-29ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"Be";"ecolo_non";"individuel";"Bourg";"RevNSP";"Centre";"ce qui constitue mon entourage"
"1618";4994;"homme";"40-49ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"commerc";"Bac";"ecolo_oui";"individuel";"Bourg";"rev4";"S_Ouest";"endroit où on aime vivre"
"1619";5453;"femme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"Be";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la campagne"
"1620";1987;"homme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"chomeur";"inactif";"NOdip";"ecolo_oui";"individuel";"Ville";"rev1";"Nord";"ce qui est autour de nous, autour du logement"
"1621";98;"femme";"30-39ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev2";"Seine";"ce qui m'entoure, le lieu où je vis, les endroits où je me déplace, la circulation, la nature, le cadre de vie, le problème de pollution"
"1622";1303;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"collectif";"Ville";"rev2";"Jura_Alpes";"ce qui nous entoure"
"1623";2467;"femme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"Cep";"ecolo_non";"collectif";"Ville";"rev3";"Centre";"la pollution"
"1624";4007;"homme";"40-49ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"ce qui m'entoure"
"1625";4831;"femme";"20-29ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"prof";"ecolo_oui";"individuel";"Rurv";"rev3";"Seine";"la nature, la pollution"
"1626";5726;"femme";"30-39ans";"En_couple";"Relig_occas";"sansEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Bourg";"rev3";"Centre";"ce qui est autour de nous, les gens, le paysage"
"1627";5071;"homme";"60ans+";"Seul";"Relig_regul";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_non";"individuel";"Rural";"rev3";"S_Ouest";"nature, animaux, la vie autour de soi"
"1628";964;"femme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"prof";"ecolo_oui";"individuel";"TGV";"rev3";"Mediterrannée";"les gens qui nous entourent, les paysages"
"1629";2605;"femme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"Cep";"ecolo_oui";"individuel";"Rural";"rev2";"Bretagne";"la nature, ce qui entoure"
"1630";5892;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev2";"S_BassinParis";"c'est vaste, c'est tout ce qui se passe aux alentours"
"1631";3035;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Seine";"la nature"
"1632";419;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"collectif";"PTGV";"rev2";"Seine";"la nature, la campagne, la mer"
"1633";3511;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"commerc";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Jura_Alpes";"espace de vie, bien être"
"1634";2941;"femme";"60ans+";"Seul";"Relig_regul";"avecEnfant";"actif";"agricult";"Bac";"ecolo_non";"individuel";"Rural";"rev3";"S_BassinParis";"entourage du cadre de vie"
"1635";2201;"homme";"40-49ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"ouvrier";"Cep";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"la nature"
"1636";5060;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"prof";"ecolo_oui";"individuel";"Rural";"rev2";"S_Ouest";"la nature"
"1637";1982;"homme";"40-49ans";"Seul";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Ville";"rev2";"Nord";"les alentours de mon logement"
"1638";4838;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"espace, liberté, amis"
"1639";24;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev4";"Seine";"qualité de vie"
"1640";3517;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Jura_Alpes";"les environs, la nature, la liberté"
"1641";3773;"femme";"50-59ans";"En_couple";"Rrelig_non";"sansEnfant";"inactif";"inactif";"Cep";"ecolo_non";"individuel";"Bourg";"rev2";"S_BassinParis";"cadre qui m'entoure"
"1642";4899;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Seine";"la nature"
"1643";1117;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"prof";"ecolo_oui";"individuel";"Rural";"rev3";"Jura_Alpes";"la nature, le calme"
"1644";5110;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Rurv";"RevNSP";"S_Ouest";"le calme dans la nature"
"1645";1644;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Be";"ecolo_non";"collectif";"Bourg";"rev2";"Nord";"être bien dans son coin, on aime vivre dans son secteur mais malheureusement on abime l'environnement, la nature, les gens"
"1646";4745;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"individuel";"Rural";"rev3";"Seine";"ce qui nous entoure, la famille, les amis, son lieu de vie, le travail"
"1647";4841;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"cadre de vie"
"1648";3685;"homme";"30-39ans";"Seul";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_non";"individuel";"Rural";"rev3";"Mediterrannée";"tranquillité, campagne, amitié"
"1649";4474;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Be";"ecolo_non";"individuel";"Rurv";"rev3";"Bretagne";"ma famille, mes amis, la nature"
"1650";810;"homme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"GV";"rev3";"Mediterrannée";"cadre agréable, non pollué"
"1651";3140;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"Bac";"ecolo_non";"individuel";"Bourg";"rev2";"Mediterrannée";"tout ce qui m'entoure"
"1652";576;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"PTGV";"rev4";"Seine";"avenir c'est le premier problème à régler"
"1653";1662;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"commerc";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature, quelque chose d'agréable à vivre, le pratique, pas de nuisances entre voisins, que tout le monde s'entende bien"
"1654";2188;"femme";"60ans+";"Seul";"Relig_occas";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_oui";"collectif";"PGV";"rev2";"Bretagne";"ce que je vois de ma fenêtre, ce que je vois en sortant de chez moi"
"1655";4900;"femme";"20-29ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"prof";"ecolo_non";"individuel";"Bourg";"rev2";"Seine";"nature, liberté"
"1656";2186;"femme";"20-29ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"prof";"ecolo_oui";"collectif";"GV";"rev3";"Bretagne";"assez éloigné de chez moi"
"1657";3663;"homme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"agricult";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev2";"Mediterrannée";"sauvegarde du patrimoine humain collectif"
"1658";4557;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"prof";"ecolo_oui";"individuel";"Rurv";"rev2";"Bretagne";"la nature, la pollution"
"1659";3976;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"Bac";"ecolo_oui";"individuel";"Rurv";"RevNSP";"Bretagne";"endroit où on vit, se promener"
"1660";738;"femme";"30-39ans";"Seul";"Rrelig_non";"avecEnfant";"actif";"employe";"Bac";"ecolo_oui";"individuel";"Bourg";"rev1";"Mediterrannée";"ce qui m'entoure"
"1661";3206;"femme";"60ans+";"En_couple";"Rrelig_non";"sansEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Bourg";"rev3";"Mediterrannée";"la pollution, la nature, la santé"
"1662";5533;"femme";"20-29ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature"
"1663";156;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Bac";"ecolo_non";"individuel";"Ville";"rev4";"Seine";"la nature, la propreté, un voisinage agréable"
"1664";2285;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_non";"individuel";"PTGV";"rev3";"S_Ouest";"tout ce qui est autour"
"1665";5244;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"prof";"ecolo_non";"individuel";"Rural";"rev3";"S_Ouest";"la nature"
"1666";5401;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"grand air, non pollution"
"1667";860;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"collectif";"GV";"rev2";"Mediterrannée";"cadre agréable, verdure, calme"
"1668";3203;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Be";"ecolo_non";"individuel";"Bourg";"rev3";"Mediterrannée";"la nature"
"1669";5121;"homme";"30-39ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"S_Ouest";"le ministère, la biologie, les animaux, la géo-politique, mes voisins"
"1670";4217;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"agricult";"prof";"ecolo_non";"individuel";"Rural";"rev3";"Bretagne";"la nature"
"1671";2998;"homme";"20-29ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"employe";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"S_BassinParis";"la nature, la protection de la nature"
"1672";2306;"femme";"50-59ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_non";"collectif";"TGV";"rev3";"S_Ouest";"tout ce qui nous entoure"
"1673";731;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"Supérieur";"ecolo_non";"collectif";"Bourg";"rev2";"Mediterrannée";"espaces verts"
"1674";3881;"femme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"Cep";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature"
"1675";2272;"femme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"chomeur";"inactif";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev2";"S_Ouest";"la nature, les bois"
"1676";2504;"homme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"employe";"prof";"ecolo_non";"collectif";"Ville";"rev2";"Centre";"autour de moi, mon quartier"
"1677";5117;"femme";"20-29ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"employe";"Be";"ecolo_non";"individuel";"Bourg";"rev3";"S_Ouest";"la nature"
"1678";198;"homme";"30-39ans";"Seul";"Relig_regul";"sansEnfant";"actif";"ouvrier";"Supérieur";"ecolo_oui";"collectif";"Ville";"rev3";"Seine";"la nature, le bien être"
"1679";4578;"femme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"NOdip";"ecolo_non";"individuel";"Rural";"rev1";"Bretagne";"tout autour"
"1680";1217;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"prof";"ecolo_oui";"individuel";"Ville";"rev2";"Jura_Alpes";"propreté"
"1681";1450;"femme";"60ans+";"Seul";"Relig_occas";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_oui";"collectif";"TGV";"rev2";"Jura_Alpes";"ce qu'il y a autour de soi"
"1682";4848;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Be";"ecolo_non";"individuel";"Bourg";"rev2";"Seine";"bonne entente avec les voisins, bon air, verdure, espace, tranquillité"
"1683";1318;"femme";"40-49ans";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Be";"ecolo_non";"collectif";"Ville";"RevNSP";"Jura_Alpes";"nature, bien être, le propre, le sain"
"1684";2958;"femme";"20-29ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"collectif";"Bourg";"rev2";"S_BassinParis";"l'air, le soleil"
"1685";4812;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"nature, amis"
"1686";3626;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev4";"Jura_Alpes";"l'eau, l'air"
"1687";4221;"homme";"20-29ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Rurv";"rev2";"Bretagne";"verdure, écologie, nature"
"1688";1542;"homme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"commerc";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"les aspects extérieurs surtout autour du cadre de vie"
"1689";3109;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Rurv";"rev2";"Mediterrannée";"l'espace"
"1690";1291;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_oui";"individuel";"Ville";"rev2";"Jura_Alpes";"la nature, la vie au quotidien"
"1691";2709;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev3";"Bretagne";"la qualité de vie dans l'écosystème dans lequel on se trouve"
"1692";4678;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"S_BassinParis";"nature"
"1693";3289;"femme";"40-49ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"Jura_Alpes";"ce qui m'entoure, ma maison, mon travail, paysage, l'espace naturel"
"1694";3902;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"calme, nature, propreté, animaux"
"1695";5791;"femme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"Cep";"ecolo_non";"individuel";"Rurv";"rev2";"Centre";"la nature"
"1696";3318;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Rural";"rev4";"Jura_Alpes";"cadre de vie, environnement sociaux culturel"
"1697";4344;"homme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"agricult";"prof";"ecolo_oui";"individuel";"Rural";"rev2";"Bretagne";"ce que l'on voit, ce qu'on respire, ce qu'on entend"
"1698";1101;"femme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_non";"individuel";"Bourg";"rev3";"Jura_Alpes";"cadre de vie extérieur"
"1699";1690;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"collectif";"PGV";"rev3";"S_BassinParis";"la nature"
"1700";2778;"homme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"prof";"ecolo_oui";"individuel";"GV";"rev3";"Bretagne";"tout ce qui m'entoure, personne physique, nature"
"1701";4594;"homme";"30-39ans";"Seul";"Relig_occas";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Rurv";"rev2";"Bretagne";"tout ce qui est autour de moi"
"1702";457;"femme";"60ans+";"Seul";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Supérieur";"ecolo_oui";"individuel";"TGV";"rev3";"Seine";"plaisir de vivre, santé"
"1703";1705;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Bac";"ecolo_oui";"collectif";"GV";"rev3";"Nord";"espaces verts, commodités : proximité de commerces et écoles"
"1704";4201;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_non";"individuel";"Rural";"rev2";"Bretagne";"dans notre coin"
"1705";1902;"homme";"60ans+";"Seul";"Relig_occas";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev2";"Nord";"une joie de revivre"
"1706";188;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Ville";"rev4";"Seine";"bruits, jardins, nature, odeurs"
"1707";998;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"TGV";"rev3";"Mediterrannée";"malheureusement l'intrusion de la politique"
"1708";2279;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"PTGV";"rev4";"S_Ouest";"arbres"
